    0.509588810055848426E-01    0.376697863878316452E+01   -0.118234064334260580E+01   -0.518379583004704703E+01    0.339978002486683861E+01    0.356994178786898519E+01    0.135210549739300898E+02    0.310597943457799238E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.936634771998988498E+02
    0.366617858167630317E+00    0.540719537692528562E+00    0.152962775561745179E+01   -0.453536280919121637E+01    0.870141210106718521E-01    0.498333876970661382E+01    0.383536489493628063E+00    0.179873388558002512E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.943362175135905829E+02
    0.975693151240221573E-01    0.303845440909632813E+01   -0.127741653397958466E+01   -0.168045823799715066E+01    0.572854420831725086E+01    0.958750045046171628E+01    0.319826027746850947E+02    0.859033232758407030E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.947718871671997505E+02
    0.902258951801967468E+00    0.301283825207684242E+01    0.150301277957257362E+01   -0.789701824943709596E+01    0.567778448368931737E-01    0.692389137283718803E+01    0.106559017560342850E+01    0.666557224398805829E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.950353328724923472E+02
    0.111105417946893298E+00    0.215803829478814491E+01    0.300272811463012168E+01   -0.298033399226469431E+01    0.625451281287651706E-01    0.294780388046884179E+01    0.126646706947592697E+00    0.193507194228250182E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.953561768449753657E+02
    0.200148772223309873E+00    0.187502217292785645E+01    0.243819379806518555E+01   -0.995878100395202637E+01    0.129935567155799792E+01    0.918131841527733350E+01    0.953613713639342553E+00    0.594690345171716945E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.958823916641801048E+02
    0.883964544254834839E+00    0.963201204709061787E+00    0.109670162341263300E+01   -0.190310670661606451E+00    0.210709360796561447E-01    0.196341782326896408E+01    0.901898186456555839E+00    0.199725645885292579E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.958898393926453707E+02
    0.553220048501686101E-01    0.338491996724444988E+01    0.844027666967090084E+00   -0.775279822433533283E+01    0.276735892741253187E+01    0.749972163297908878E+01    0.492875294012355258E+01    0.344976848783889000E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.961222915428832607E+02
    0.106709106197971873E+00    0.267004961263496243E+01    0.298085103843348875E+01   -0.601339486906933551E+01    0.434096117008589272E-01    0.572963826397702469E+01    0.119529967679354684E+00    0.638743453963697357E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.962937498689961302E+02
    0.750766683148862690E-01    0.357871064091196889E+01    0.207722340586629706E+01   -0.890524084841107744E+01    0.178204328201238504E+01    0.453853749874171530E+01    0.292250151979865480E+01    0.307576861845667327E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.965198485422528876E+02
