    0.108701755003964201E+00    0.246661293103111090E+01   -0.362855830188722228E+01    0.651760078830647949E+01    0.157465343789169445E+02    0.347198467525512169E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.926780096446817652E+02
    0.124993190005224394E+00    0.238304350369836948E+01   -0.304456569793982901E+01    0.715623088039205157E+01    0.185782802479280029E+02    0.346685957305410411E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.940274700054827406E+02
    0.103280200532793076E+01    0.151595166369644518E+01   -0.654483294266627880E+00    0.256613477386636024E+01    0.709777411330389363E+01    0.378646427103062115E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.943061498999468171E+02
    0.832890800739514853E-01    0.311849645417780108E+01   -0.300569720103332472E+01    0.314082468986445607E+01    0.699795589155250397E+01    0.243901704596119635E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.952206030772234300E+02
    0.890802474067520916E-01    0.291459441184997559E+01   -0.321335291862487793E+01    0.514801309223693160E+01    0.177265168343161683E+02    0.503815745588275822E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.960289350163033220E+02
    0.239758889935597103E+00    0.181381417282019020E+01   -0.413925254804471976E+01    0.663396943047109477E+01    0.957017624283588297E+01    0.115413155876308356E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.960701231500549397E+02
    0.769148565769592063E-01    0.321038487313043230E+01   -0.548729934647729678E+00    0.429070175042516322E+01    0.161720965011898166E+02    0.775770787351275503E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.960725282087732637E+02
    0.164328840911507540E+00    0.281686477334764263E+01   -0.594483248027025279E+01    0.330578281632900683E+01    0.100404429753022395E+02    0.147635564993677108E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.961422248946180389E+02
    0.807688744967519412E+00    0.853907346725463867E+00   -0.445502078533172607E+01    0.569397347398093157E+01    0.409545024112272493E+01    0.228389130353789551E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.961709676849124122E+02
    0.158617875364968131E+00    0.228019108684148231E+01   -0.333770309555396150E+01    0.507118325370154466E+01    0.969092028286325302E+01    0.178036941613704512E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.968409869462576154E+02
    0.111661375081469297E+00    0.265523017030040087E+01   -0.185529711572794120E+01    0.451198361431627415E+01    0.103811656431055184E+02    0.297671087512498743E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.969162996644517420E+02
    0.155103731506831849E+00    0.309108797387573286E+01   -0.237871616150245213E+01    0.253697087522325715E+01    0.769999472325748613E+01    0.159847326427271855E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.969483606123369270E+02
    0.148397125280417291E+00    0.232994657358828006E+01   -0.210223632474863198E+01    0.576353638695734904E+01    0.127551673368214917E+02    0.250528871254714431E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.970170511327257259E+02
    0.363900210028531068E+00    0.241735259727437901E+01   -0.266374948092663200E+01    0.305235302052668400E+01    0.107158113247268005E+02    0.983990546693230681E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.970809804097890634E+02
    0.133815923744515203E+00    0.252364306206834810E+01   -0.250665074841390823E+01    0.966055073266988984E+01    0.525117821238702334E+02    0.585011996622918377E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.971037647106767849E+02
    0.281308751122047451E+00    0.189304697232838670E+01   -0.557398927565389979E+01    0.413145444917273164E+01    0.621873183335339785E+01    0.666385971524918023E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.971257337318448748E+02
    0.180249260596560601E+00    0.312886559368458261E+01   -0.266689765322896122E-01    0.145698251142105484E+01    0.300185065206752988E+01    0.120602211508212367E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.972890557082911442E+02
