    0.347373487177672080E-01    0.387428593635559082E+01   -0.305915236473083496E+00    0.324459314346313477E+01    0.940184566415189238E+01    0.122126738356285234E+06   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.939464685146542990E+02
    0.133081283211584012E+01    0.118929747979222622E+01   -0.585866083964365636E+01    0.764069648698225468E+01    0.172962537596962456E+02    0.456133711910768488E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.949817979358762017E+02
    0.101224944021056695E+00    0.350356912612915039E+01   -0.516929626464843750E+00    0.180918216705322266E+01    0.377501119040303745E+01    0.200250232158509025E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.954124067852741291E+02
    0.175768722368922770E+00    0.295714235305786133E+01   -0.225102496147155762E+01    0.373713254928588867E+01    0.174798298196116519E+02    0.312525106412740752E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.961615677609239725E+02
    0.952874870066931390E+00    0.717159271240234375E+00   -0.537061607837677002E+01    0.773071348667144775E+01    0.450732025423071025E+01    0.220254303674091170E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.963648831550233780E+02
    0.198601854470242922E+01    0.446484088897705078E+00   -0.929904341697692871E+00    0.959932863712310791E+01    0.569841104269318421E+01    0.155468308446225114E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.964444370235766115E+02
    0.153753979857373957E+01    0.850423243172845789E+00   -0.204314789060075075E+01    0.359597509017813843E+01    0.562506738234983583E+01    0.181371334645110596E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.964463464586383878E+02
    0.117491554752444105E+01    0.588674068450927734E+00   -0.721537470817565918E+00    0.872988045215606689E+01    0.448414776559836259E+01    0.192114130239781753E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.964573200203753913E+02
    0.445084061066409409E+00    0.133330917358398438E+01   -0.104979622364044189E+01    0.463184416294097900E+01    0.445955384407768385E+01    0.463729580898172844E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.965237848883724752E+02
    0.115029238835431813E+01    0.128719452072706675E+01   -0.582656463684588832E+01    0.953568580412628464E+01    0.238327530176885993E+02    0.600139058997659504E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.966164996764132837E+02
    0.214094937939607960E+00    0.194973341926080534E+01   -0.153982510880574708E+01    0.588644660956630261E+01    0.921453907132127270E+01    0.142065433163342259E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.966404816048813586E+02
