    0.176929167372472856E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.183394532027767609E+01    0.942268991098990114E+03   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.764093026941090727E+02
    0.185193903742885607E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.191961279283147124E+01    0.986284372605044950E+03   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.777780308246057928E+02
    0.504321035975389687E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.522749989490174638E+01    0.268585491479830489E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.804008543236606528E+02
    0.500063749923540413E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.518337133233729563E+01    0.266318195085194247E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.806884132374192689E+02
    0.206691339930285323E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.214244277094837265E+01    0.110077294341752258E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.807490224122381051E+02
    0.496370545441786770E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.514508971276757432E+01    0.264351310759322678E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.809339990817963155E+02
    0.209685661886447300E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.217348017885832645E+01    0.111671975857840835E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.811025207148885556E+02
    0.491011356757892148E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.508953946543824198E+01    0.261497175746268840E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.812838547389969222E+02
    0.488418123995671694E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.506265951591215391E+01    0.260116101695658426E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.814503324874396526E+02
    0.212761187476185748E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.220535929662312657E+01    0.113309903870264657E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.814515966164016731E+02
    0.213363801001657832E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.221160563956017864E+01    0.113630836844234886E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.815183654895670600E+02
    0.216615759447818135E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.224531355817326883E+01    0.115362727436196201E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.818696665740773994E+02
    0.216827106986353130E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.224750426440336426E+01    0.115475284475187595E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.818919782769227282E+02
    0.216914841127035379E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.224841366571419554E+01    0.115522008913816512E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.819012218384294215E+02
    0.480761455556929673E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.498329492351237402E+01    0.256038401363883986E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.819309350036256632E+02
    0.480492342437647824E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.498050545271419143E+01    0.255895080196909203E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.819475255552608104E+02
    0.480455167193714727E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.498012011565725565E+01    0.255875281833465260E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.819498157444592437E+02
    0.217669061891883259E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.225623148152540676E+01    0.115923683125996013E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.819802411516703842E+02
    0.217751428987634721E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.225708525115560166E+01    0.115967549245622331E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.819888226161173606E+02
    0.478976412775119487E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.496479220344189187E+01    0.255087743828971315E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.820405936309038424E+02
    0.477556801425697786E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.495007733404218442E+01    0.254331703559389052E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.821271490387320426E+02
    0.219575988152494267E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.227599757517575352E+01    0.116939251960897832E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.821765067278918053E+02
    0.219846384357937741E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.227880034570227696E+01    0.117083256459129484E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.822039315944885942E+02
    0.476048329189532382E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.493444138413427336E+01    0.253528338781732009E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.822184831958664404E+02
    0.475846017080317096E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.493234433393367144E+01    0.253420593727669757E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.822306823716486690E+02
    0.220307525009644539E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.228358026273205139E+01    0.117328845438658095E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.822504724740102517E+02
    0.220684172750088253E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.228748437515872505E+01    0.117529436156208067E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.822882712554529974E+02
    0.221375213302996671E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.229464730146957185E+01    0.117897462578457953E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.823571217069064687E+02
    0.221748994399627225E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.229852169992605004E+01    0.118096526611847389E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.823940943767308767E+02
    0.222541036245614221E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.230673154716878326E+01    0.118518343140014940E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.824718205253857803E+02
    0.471195364138932316E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.488413835792219331E+01    0.250943802523535078E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.825078011846300257E+02
    0.470444940805748557E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.487635990408918385E+01    0.250544150703794367E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.825519175974894495E+02
    0.223814827877866995E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.231993493379898696E+01    0.119196724423337400E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.825950717379963066E+02
    0.224084499495453199E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.232273019366726396E+01    0.119340343028909683E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.826208899564073818E+02
    0.469228106580240500E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.486374690496323314E+01    0.249896103140449168E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.826230965290833694E+02
    0.224109977011130612E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.232299427884520737E+01    0.119353911550906128E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.826233242148824871E+02
    0.468718777520780783E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.485846749479616236E+01    0.249624850533475683E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.826527581809961021E+02
    0.468632191820281041E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.485756999755140217E+01    0.249578737717898002E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.826577929022049318E+02
    0.468498422466095354E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.485618342186832752E+01    0.249507496375229357E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.826655667940368915E+02
    0.224970833445089891E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.233191741826838062E+01    0.119812376560126609E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.827050749719339251E+02
    0.225036987705259622E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.233260313503094974E+01    0.119847608234424729E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.827113171947305972E+02
    0.467607995851777980E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.484695377507447667E+01    0.249033283219772511E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.827171759157308486E+02
    0.225141197006859362E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.233368330832197035E+01    0.119903106824589236E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.827211386701040112E+02
    0.225538572827748890E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.233780227603054280E+01    0.120114736664596580E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.827584607326660802E+02
    0.466536383994073378E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.483584606694032715E+01    0.248462576513238764E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.827789691321607677E+02
    0.226042346708443309E+00    0.327999999999999980E+01   -0.260000000000000009E+00   -0.800000000000000000E+01    0.104000000000000004E+01    0.448000000000000043E+01    0.234302410443056397E+01    0.120383030758415862E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.828054814204375589E+02
