    0.130661975610513426E+01    0.100123095143762919E+01   -0.176734052359290494E+01    0.265556079919470411E+01    0.478405540846351673E+01    0.173425999889039986E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.950390108487288501E+02
    0.163023811220364445E+01    0.938670128345997612E+00   -0.546655821845069667E+00    0.438356086475700302E+01    0.791560771238303307E+01    0.270335486038194313E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.952709424143296388E+02
    0.474574745275529009E+00    0.117687463760375977E+01   -0.151309740543365479E+01    0.664913258131883467E+01    0.520241984307338523E+01    0.445061351380243923E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.953328692927317292E+02
    0.522093121469105137E+00    0.187429616411215805E+01   -0.303440134786707461E+01    0.264827694506904576E+01    0.590564009622201525E+01    0.390020160558122825E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.957676287816673408E+02
    0.137522905828585840E+01    0.576490402221679688E+00   -0.377203166484832764E+01    0.402167924365240825E+01    0.348664510696988428E+01    0.126069483534169194E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.957684756419604355E+02
    0.521585178606960784E-01    0.370060157775878906E+01   -0.283346772193908691E+00    0.223670843217779236E+01    0.402731270412289355E+01    0.428362446510415757E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.960095388090690278E+02
    0.174504883955691276E+00    0.266461318580349715E+01   -0.286926842352908817E+01    0.268035259265335934E+01    0.561932327474093185E+01    0.101297725361735920E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.964104926337253971E+02
    0.116871024619754227E+01    0.129673649172988914E+01   -0.991838548661894137E+00    0.302663382585634499E+01    0.711471317809992954E+01    0.314799652687363141E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.965710017328549810E+02
    0.811126483202289639E+00    0.152639009382532320E+01   -0.561309650367128121E+01    0.349861172550803756E+01    0.805269315594614454E+01    0.326921000172081085E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.966581229880255108E+02
    0.615149101118993125E+00    0.191843526324123070E+01   -0.135767037221766529E+01    0.381692959093515949E+01    0.125554132197345645E+02    0.850072392089457571E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.966821304566938551E+02
