    0.267285111476614379E+00    0.166168904304504395E+01   -0.242932176589965820E+01    0.678454101085662842E+01    0.808959719089157048E+01    0.962792986267500055E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.941967816643005875E+02
    0.531982546274856749E-01    0.354798531532287598E+01   -0.414562189579010010E+01    0.345966815948486328E+01    0.107056558091317786E+02    0.485130917461655699E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.946387096143784703E+02
    0.817082628984613035E+00    0.164445836640753762E+01   -0.244233413452516501E+01    0.927514536276164137E+01    0.376798510543107739E+02    0.111889077928881543E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.950025741121855845E+02
    0.397242060071809067E+00    0.143450355529785156E+01   -0.299492025375366211E+01    0.471237123012542725E+01    0.483850367488184574E+01    0.469272265391645033E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.958242594060093325E+02
    0.948128124520166288E-01    0.292454147338867188E+01   -0.308265852928161621E+01    0.647979557514190674E+01    0.340873927020356504E+02    0.787501470643963694E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.958398599033171337E+02
    0.175208370801187119E+00    0.212940359115600586E+01   -0.251434171199798584E+01    0.659984588623046875E+01    0.131566016247828941E+02    0.206142049327263194E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.965390456564036583E+02
    0.378487090275978710E+00    0.172492575645446777E+01   -0.310435295104980469E+01    0.325779318809509277E+01    0.460625237171473412E+01    0.439135791864281236E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.966043678055210648E+02
    0.180454007515677611E+00    0.214556914531101484E+01   -0.590555320106129233E+01    0.544010588078071500E+01    0.981527360459629250E+01    0.144071856577166945E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.966352821476900061E+02
    0.528300750947091502E+00    0.124944353865654234E+01   -0.150311046704470819E+00    0.310986971763444409E+01    0.308904848677678645E+01    0.363603795422864232E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.966474409218768784E+02
    0.941641261838496862E-01    0.292948644574588046E+01   -0.488566693489827841E+00    0.284372490257881250E+01    0.486305756074225037E+01    0.253378407361637983E+05   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.968348961654822062E+02
    0.145168806203309786E+01    0.682765722274780273E+00   -0.431841516494750977E+01    0.463101804256439209E+01    0.472441810574340249E+01    0.156780381212705811E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.969171590449904983E+02
    0.572319870490649141E+00    0.110626333616866512E+01   -0.436888627309926925E+01    0.682761949940719060E+01    0.557479118790378969E+01    0.377745041716058540E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.969652408565724215E+02
    0.181042295983611767E+01    0.464777469635009766E+00   -0.556327378749847412E+01    0.900595128536224365E+01    0.528053115738607382E+01    0.158088383064188861E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.971761808519780459E+02
    0.364233217552514643E+00    0.155234003067016602E+01   -0.105212938785552979E+01    0.378964424133300781E+01    0.414420784625807048E+01    0.532702811782555000E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.971883319556032887E+02
