Global Evidence:    0.132668139071951430E+03  +/-    0.370554534484359779E-01

Dim No.       Mean        Sigma
   1    0.434379714668615136E+00    0.189982279389829894E+00
   2    0.203414435890798151E+01    0.428194089377828435E+00
   3   -0.249499951432720657E+01    0.169807477785203464E+01
   4    0.550628570639311299E+01    0.198094134139872158E+01
   5    0.168173193250182216E+02    0.894025504312532071E+01
   6    0.516066008054978829E+04    0.149407155415687566E+04
   7   -0.649999999999999245E+00                         NaN
   8   -0.299999999999998135E+01    0.178813934326171875E-06
   9    0.520499999999994500E+02    0.768876814679961122E-05

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.267143823835441885E+00
   2    0.246320605230291845E+01
   3   -0.590097995324780911E-01
   4    0.295230928787152136E+01
   5    0.788700187016425058E+01
   6    0.448883737762596593E+04
   7   -0.650000000000000022E+00
   8   -0.300000000000000000E+01
   9    0.520499999999999972E+02

MAP Parameters
Dim No.        Parameter
   1    0.330386328431323650E+00
   2    0.211954535396405674E+01
   3   -0.249534156184159706E+01
   4    0.745476675140721134E+01
   5    0.304828817961213794E+02
   6    0.759128008305418462E+04
   7   -0.650000000000000022E+00
   8   -0.300000000000000000E+01
   9    0.520499999999999972E+02
