    0.109618175400569573E+01    0.128648829460144043E+01   -0.209973621368408203E+01    0.360000000000000009E+01    0.780751381848871695E+01    0.343416247062430375E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.986382398338521540E+02
    0.121263649961658437E+01    0.101583147048950195E+01   -0.278833365440368652E+01    0.360000000000000009E+01    0.571453502410747305E+01    0.253939645641721791E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.993078923676236087E+02
    0.109579147902561055E+00    0.306819065171609751E+01   -0.417713487537744399E+00    0.360000000000000009E+01    0.118357368993584018E+02    0.515739802993028025E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.994334769138638990E+02
    0.610957112283339598E+00    0.115155717472592700E+01   -0.102803040278107716E-01    0.360000000000000009E+01    0.354172030294627316E+01    0.218773336619493239E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.996667714404112672E+02
    0.192488112660524013E+00    0.243060765805045698E+01   -0.531434952033363395E+01    0.360000000000000009E+01    0.785793035627732639E+01    0.211220330051164956E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.996918811399382179E+02
    0.104182154111709849E+00    0.315573933879528079E+01   -0.355683928854851850E+01    0.360000000000000009E+01    0.128612829942272331E+02    0.343171234707816802E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.998680551771642513E+02
    0.110089956474705275E+01    0.107744836807250977E+01   -0.297671592235565186E+01    0.360000000000000009E+01    0.569947750882528315E+01    0.245457878525866408E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.998750912251638852E+02
    0.615623744274975127E+00    0.181579801074351210E+01   -0.804261768112111142E-01    0.360000000000000009E+01    0.983444179612816072E+01    0.536405022710639787E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.998999450428309785E+02
    0.129138273003761378E+00    0.297186613082885742E+01   -0.494797217845916748E+01    0.360000000000000009E+01    0.120415537091712395E+02    0.297774209996856098E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.999231588954419294E+02
    0.918947354371364544E+00    0.120192117612614569E+01   -0.380009905754789701E+01    0.360000000000000009E+01    0.575272090116299584E+01    0.226798613143537978E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.999969963981713903E+02
    0.612237126401609877E+00    0.145521917161248693E+01   -0.462834183419009282E+01    0.360000000000000009E+01    0.564127881317503466E+01    0.198357715730530253E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100009411069755458E+03
    0.306034475916721393E+00    0.179378056526184082E+01   -0.151976895332336426E+01    0.360000000000000009E+01    0.472729246812152226E+01    0.199994620113585756E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100075525110310167E+03
    0.220771374746442400E+00    0.229688141367506837E+01   -0.498436116129404283E+01    0.360000000000000009E+01    0.734884195286055597E+01    0.206760396782078033E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100108571263490177E+03
    0.186735752870330812E+00    0.227458906173706055E+01   -0.218382489681243896E+01    0.360000000000000009E+01    0.600798986651017852E+01    0.213762299242920972E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100119961674053016E+03
    0.365671695422598086E+00    0.220876026153564453E+01   -0.550594246387481689E+01    0.360000000000000009E+01    0.106405605399443370E+02    0.297440920474629957E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100132054011740323E+03
    0.264888051021961113E+00    0.199789500236511230E+01   -0.304824829101562500E+01    0.360000000000000009E+01    0.558705475497556669E+01    0.191414102483549527E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100165217275917939E+03
    0.126875907257635367E+00    0.287302910605358308E+01   -0.462150083549853274E+01    0.360000000000000009E+01    0.101742335224800602E+02    0.261411104365210667E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100211071231107454E+03
    0.495635904147852524E+00    0.202417516708374023E+01   -0.341030395030975342E+01    0.360000000000000009E+01    0.108817991093637900E+02    0.359701838617987414E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100266948418487232E+03
    0.809869229199746354E+00    0.146681332588195801E+01   -0.381388270854949951E+01    0.360000000000000009E+01    0.759550961260760982E+01    0.278334714665137062E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100301668325486972E+03
    0.109197399845667661E+00    0.303171690135407701E+01   -0.735358678126618592E+00    0.360000000000000009E+01    0.111559463516690851E+02    0.454390807675339420E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100352275762577790E+03
    0.221945373407883118E+00    0.254058861732482910E+01   -0.579578125476837158E+01    0.360000000000000009E+01    0.107162071342953595E+02    0.275031607424889489E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100402283166503679E+03
    0.780797482312717395E+00    0.154792543914531677E+01   -0.328574137332331073E+01    0.360000000000000009E+01    0.828777804905096538E+01    0.308322400777045868E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100439477916680062E+03
    0.102473497072320147E+00    0.310960957590451237E+01   -0.288235319343756657E+01    0.360000000000000009E+01    0.117904303568002184E+02    0.339330973619801398E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100460426912995743E+03
    0.122002156191646699E+00    0.305329341414018041E+01   -0.329869460952915983E+01    0.360000000000000009E+01    0.128813573619160930E+02    0.357747989821609781E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100465557791907713E+03
    0.100498334820638857E+00    0.307935909700529598E+01   -0.159600797886363566E+01    0.360000000000000009E+01    0.110415037425819964E+02    0.380463599809294647E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100581876861791841E+03
    0.181030379828826665E+00    0.269534230232238770E+01   -0.534416627883911133E+01    0.360000000000000009E+01    0.110690584963882905E+02    0.281595575416501197E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100591035080899601E+03
    0.612223435543551298E+00    0.140457713331592848E+01   -0.374395971896447799E+01    0.360000000000000009E+01    0.522161016835072544E+01    0.195348703641443876E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100600303083756671E+03
    0.238519757704728302E+00    0.216245747620322248E+01   -0.379013255951057371E+01    0.360000000000000009E+01    0.646710612162336940E+01    0.201745713523009931E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100651640606206684E+03
    0.441414784065574550E+00    0.169216275215148926E+01   -0.425485539436340332E+01    0.360000000000000009E+01    0.583903382552463501E+01    0.196788749130334486E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100803633276295585E+03
    0.242361774023891613E+00    0.255481349023249571E+01   -0.463380322735864869E+01    0.360000000000000009E+01    0.119587771209140126E+02    0.325690345425026226E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100894111651127233E+03
    0.109337078199918378E+00    0.289962387084960938E+01   -0.115018129348754883E+01    0.360000000000000009E+01    0.913094850328112884E+01    0.347489768832834989E+04   -0.650000000000000022E+00   -0.300000000000000000E+01    0.520499999999999972E+02    0.100936548302572746E+03
